,company_Index,memberid,value
1426,714,sky,0
1427,714,sky2,0
1428,715,sky,0
1429,715,sky2,0
1430,716,sky,0
1431,716,sky2,0
1432,717,sky,0
1433,717,sky2,0
1434,718,sky,0
1435,718,sky2,0
1436,719,sky,0
1437,719,sky2,0
1438,720,sky,0
1439,720,sky2,0
1440,721,sky,0
1441,721,sky2,0
1442,722,sky,0
1443,722,sky2,0
1444,723,sky,0
1445,723,sky2,0
1446,724,sky,0
1447,724,sky2,0
1448,725,sky,0
1449,725,sky2,0
1450,726,sky,0
1451,726,sky2,0
1452,727,sky,0
1453,727,sky2,0
1454,728,sky,0
1455,728,sky2,0
1456,729,sky,0
1457,729,sky2,0
1458,730,sky,0
1459,730,sky2,0
1460,731,sky,0
1461,731,sky2,0
1462,732,sky,0
1463,732,sky2,0
1464,733,sky,0
1465,733,sky2,0
1466,734,sky,0
1467,734,sky2,0
1468,735,sky,0
1469,735,sky2,0
1470,736,sky,0
1471,736,sky2,0
1472,737,sky,0
1473,737,sky2,0
1474,738,sky,0
1475,738,sky2,0
1476,739,sky,0
1477,739,sky2,0
1478,740,sky,0
1479,740,sky2,0
1480,741,sky,0
1481,741,sky2,0
1482,742,sky,0
1483,742,sky2,0
1484,743,sky,0
1485,743,sky2,0
1486,744,sky,0
1487,744,sky2,0
1488,745,sky,0
1489,745,sky2,0
1490,746,sky,0
1491,746,sky2,0
1492,747,sky,0
1493,747,sky2,0
1494,748,sky,0
1495,748,sky2,0
1496,749,sky,0
1497,749,sky2,0
1498,750,sky,0
1499,750,sky2,0
1500,751,sky,0
1501,751,sky2,0
1502,752,sky,0
1503,752,sky2,0
1504,753,sky,0
1505,753,sky2,0
1506,754,sky,0
1507,754,sky2,0
1508,755,sky,0
1509,755,sky2,0
1510,756,sky,0
1511,756,sky2,0
1512,757,sky,0
1513,757,sky2,0
1514,758,sky,0
1515,758,sky2,0
1516,759,sky,0
1517,759,sky2,0
1518,760,sky,0
1519,760,sky2,0
1520,761,sky,0
1521,761,sky2,0
1522,762,sky,0
1523,762,sky2,0
1524,763,sky,0
1525,763,sky2,0
1526,764,sky,0
1527,764,sky2,0
1528,765,sky,0
1529,765,sky2,0
1530,766,sky,0
1531,766,sky2,0
1532,767,sky,0
1533,767,sky2,0
1534,768,sky,0
1535,768,sky2,0
1536,769,sky,0
1537,769,sky2,0
1538,770,sky,0
1539,770,sky2,0
1540,771,sky,0
1541,771,sky2,0
1542,772,sky,0
1543,772,sky2,0
1544,773,sky,0
1545,773,sky2,0
1546,774,sky,0
1547,774,sky2,0
1548,775,sky,0
1549,775,sky2,0
1550,776,sky,0
1551,776,sky2,0
1552,777,sky,0
1553,777,sky2,0
1554,778,sky,0
1555,778,sky2,0
1556,779,sky,0
1557,779,sky2,0
1558,780,sky,0
1559,780,sky2,0
1560,781,sky,0
1561,781,sky2,0
1562,782,sky,0
1563,782,sky2,0
1564,783,sky,0
1565,783,sky2,0
1566,784,sky,0
1567,784,sky2,0
1568,785,sky,0
1569,785,sky2,0
1570,786,sky,0
1571,786,sky2,0
1572,787,sky,0
1573,787,sky2,0
1574,788,sky,0
1575,788,sky2,0
1576,789,sky,0
1577,789,sky2,0
1578,790,sky,0
1579,790,sky2,0
1580,791,sky,0
1581,791,sky2,0
1582,792,sky,0
1583,792,sky2,0
1584,793,sky,0
1585,793,sky2,0
1586,794,sky,0
1587,794,sky2,0
1588,795,sky,0
1589,795,sky2,0
1590,796,sky,0
1591,796,sky2,0
1592,797,sky,0
1593,797,sky2,0
1594,798,sky,0
1595,798,sky2,0
1596,799,sky,0
1597,799,sky2,0
1598,800,sky,0
1599,800,sky2,0
1600,801,sky,0
1601,801,sky2,0
1602,802,sky,0
1603,802,sky2,0
1604,803,sky,0
1605,803,sky2,0
1606,804,sky,0
1607,804,sky2,0
1608,805,sky,0
1609,805,sky2,0
1610,806,sky,0
1611,806,sky2,0
1612,807,sky,0
1613,807,sky2,0
1614,808,sky,0
1615,808,sky2,0
1616,809,sky,0
1617,809,sky2,0
1618,810,sky,0
1619,810,sky2,0
1620,811,sky,0
1621,811,sky2,0
1622,812,sky,0
1623,812,sky2,0
1624,813,sky,0
1625,813,sky2,0
1626,814,sky,0
1627,814,sky2,0
1628,815,sky,0
1629,815,sky2,0
1630,816,sky,0
1631,816,sky2,0
1632,817,sky,0
1633,817,sky2,0
1634,818,sky,0
1635,818,sky2,0
1636,819,sky,0
1637,819,sky2,0
1638,820,sky,0
1639,820,sky2,0
1640,821,sky,0
1641,821,sky2,0
1642,822,sky,0
1643,822,sky2,0
1644,823,sky,0
1645,823,sky2,0
1646,824,sky,0
1647,824,sky2,0
1648,825,sky,0
1649,825,sky2,0
1650,826,sky,0
1651,826,sky2,0
1652,827,sky,0
1653,827,sky2,0
1654,828,sky,0
1655,828,sky2,0
1656,829,sky,0
1657,829,sky2,0
1658,830,sky,0
1659,830,sky2,0
1660,831,sky,0
1661,831,sky2,0
1662,832,sky,0
1663,832,sky2,0
1664,833,sky,0
1665,833,sky2,0
1666,834,sky,0
1667,834,sky2,0
1668,835,sky,0
1669,835,sky2,0
1670,836,sky,0
1671,836,sky2,0
1672,837,sky,0
1673,837,sky2,0
1674,838,sky,0
1675,838,sky2,0
1676,839,sky,0
1677,839,sky2,0
1678,840,sky,0
1679,840,sky2,0
1680,841,sky,0
1681,841,sky2,0
1682,842,sky,0
1683,842,sky2,0
1684,843,sky,0
1685,843,sky2,0
1686,844,sky,0
1687,844,sky2,0
1688,845,sky,0
1689,845,sky2,0
1690,846,sky,0
1691,846,sky2,0
1692,847,sky,0
1693,847,sky2,0
1694,848,sky,0
1695,848,sky2,0
1696,849,sky,0
1697,849,sky2,0
1698,850,sky,0
1699,850,sky2,0
1700,851,sky,0
1701,851,sky2,0
1702,852,sky,0
1703,852,sky2,0
1704,853,sky,0
1705,853,sky2,0
1706,854,sky,0
1707,854,sky2,0
1708,855,sky,0
1709,855,sky2,0
1710,856,sky,0
1711,856,sky2,0
1712,857,sky,0
1713,857,sky2,0
1714,858,sky,0
1715,858,sky2,0
1716,859,sky,0
1717,859,sky2,0
1718,860,sky,0
1719,860,sky2,0
1720,861,sky,0
1721,861,sky2,0
1722,862,sky,0
1723,862,sky2,0
1724,863,sky,0
1725,863,sky2,0
1726,864,sky,0
1727,864,sky2,0
1728,865,sky,0
1729,865,sky2,0
1730,866,sky,0
1731,866,sky2,0
1732,867,sky,0
1733,867,sky2,0
1734,868,sky,0
1735,868,sky2,0
1736,869,sky,0
1737,869,sky2,0
1738,870,sky,0
1739,870,sky2,0
1740,871,sky,0
1741,871,sky2,0
1742,872,sky,0
1743,872,sky2,0
1744,873,sky,0
1745,873,sky2,0
1746,874,sky,0
1747,874,sky2,0
1748,875,sky,0
1749,875,sky2,0
1750,876,sky,0
1751,876,sky2,0
1752,877,sky,0
1753,877,sky2,0
1754,878,sky,0
1755,878,sky2,0
1756,879,sky,0
1757,879,sky2,0
1758,880,sky,0
1759,880,sky2,0
1760,881,sky,0
1761,881,sky2,0
1762,882,sky,0
1763,882,sky2,0
1764,883,sky,0
1765,883,sky2,0
1766,884,sky,0
1767,884,sky2,0
1768,885,sky,0
1769,885,sky2,0
1770,886,sky,0
1771,886,sky2,0
1772,887,sky,0
1773,887,sky2,0
1774,888,sky,0
1775,888,sky2,0
1776,889,sky,0
1777,889,sky2,0
1778,890,sky,0
1779,890,sky2,0
1780,891,sky,0
1781,891,sky2,0
1782,892,sky,0
1783,892,sky2,0
1784,893,sky,0
1785,893,sky2,0
1786,894,sky,0
1787,894,sky2,0
1788,895,sky,0
1789,895,sky2,0
1790,896,sky,0
1791,896,sky2,0
1792,897,sky,0
1793,897,sky2,0
1794,898,sky,0
1795,898,sky2,0
1796,899,sky,0
1797,899,sky2,0
1798,900,sky,0
1799,900,sky2,0
1800,901,sky,0
1801,901,sky2,0
1802,902,sky,0
1803,902,sky2,0
1804,903,sky,0
1805,903,sky2,0
1806,904,sky,0
1807,904,sky2,0
1808,905,sky,0
1809,905,sky2,0
1810,906,sky,0
1811,906,sky2,0
1812,907,sky,0
1813,907,sky2,0
1814,908,sky,0
1815,908,sky2,0
1816,909,sky,0
1817,909,sky2,0
1818,910,sky,0
1819,910,sky2,0
1820,911,sky,0
1821,911,sky2,0
1822,912,sky,0
1823,912,sky2,0
1824,913,sky,0
1825,913,sky2,0
1826,914,sky,0
1827,914,sky2,0
1828,915,sky,0
1829,915,sky2,0
1830,916,sky,0
1831,916,sky2,0
1832,917,sky,0
1833,917,sky2,0
1834,918,sky,0
1835,918,sky2,0
1836,919,sky,0
1837,919,sky2,0
1838,920,sky,0
1839,920,sky2,0
1840,921,sky,0
1841,921,sky2,0
1842,922,sky,0
1843,922,sky2,0
1844,923,sky,0
1845,923,sky2,0
1846,924,sky,0
1847,924,sky2,0
1848,925,sky,0
1849,925,sky2,0
1850,926,sky,0
1851,926,sky2,0
1852,927,sky,0
1853,927,sky2,0
1854,928,sky,0
1855,928,sky2,0
1856,929,sky,0
1857,929,sky2,0
1858,930,sky,0
1859,930,sky2,0
1860,931,sky,0
1861,931,sky2,0
1862,932,sky,0
1863,932,sky2,0
1864,933,sky,0
1865,933,sky2,0
1866,934,sky,0
1867,934,sky2,0
1868,935,sky,0
1869,935,sky2,0
1870,936,sky,0
1871,936,sky2,0
1872,937,sky,0
1873,937,sky2,0
1874,938,sky,0
1875,938,sky2,0
1876,939,sky,0
1877,939,sky2,0
1878,940,sky,0
1879,940,sky2,0
1880,941,sky,0
1881,941,sky2,0
1882,942,sky,0
1883,942,sky2,0
1884,943,sky,0
1885,943,sky2,0
1886,944,sky,0
1887,944,sky2,0
1888,945,sky,0
1889,945,sky2,0
1890,946,sky,0
1891,946,sky2,0
1892,947,sky,0
1893,947,sky2,0
1894,948,sky,0
1895,948,sky2,0
1896,949,sky,0
1897,949,sky2,0
1898,950,sky,0
1899,950,sky2,0
1900,951,sky,0
1901,951,sky2,0
1902,952,sky,0
1903,952,sky2,0
1904,953,sky,0
1905,953,sky2,0
1906,954,sky,0
1907,954,sky2,0
1908,955,sky,0
1909,955,sky2,0
1910,956,sky,0
1911,956,sky2,0
1912,957,sky,0
1913,957,sky2,0
1914,958,sky,0
1915,958,sky2,0
1916,959,sky,0
1917,959,sky2,0
1918,960,sky,0
1919,960,sky2,0
1920,961,sky,0
1921,961,sky2,0
1922,962,sky,0
1923,962,sky2,0
1924,963,sky,0
1925,963,sky2,0
1926,964,sky,0
1927,964,sky2,0
1928,965,sky,0
1929,965,sky2,0
1930,966,sky,0
1931,966,sky2,0
1932,967,sky,0
1933,967,sky2,0
1934,968,sky,0
1935,968,sky2,0
1936,969,sky,0
1937,969,sky2,0
1938,970,sky,0
1939,970,sky2,0
1940,971,sky,0
1941,971,sky2,0
1942,972,sky,0
1943,972,sky2,0
1944,973,sky,0
1945,973,sky2,0
1946,974,sky,0
1947,974,sky2,0
1948,975,sky,0
1949,975,sky2,0
1950,976,sky,0
1951,976,sky2,0
1952,977,sky,0
1953,977,sky2,0
1954,978,sky,0
1955,978,sky2,0
1956,979,sky,0
1957,979,sky2,0
1958,980,sky,0
1959,980,sky2,0
1960,981,sky,0
1961,981,sky2,0
1962,982,sky,0
1963,982,sky2,0
1964,983,sky,0
1965,983,sky2,0
1966,984,sky,0
1967,984,sky2,0
1968,985,sky,0
1969,985,sky2,0
1970,986,sky,0
1971,986,sky2,0
1972,987,sky,0
1973,987,sky2,0
1974,988,sky,0
1975,988,sky2,0
1976,989,sky,0
1977,989,sky2,0
1978,990,sky,0
1979,990,sky2,0
1980,991,sky,0
1981,991,sky2,0
1982,992,sky,0
1983,992,sky2,0
1984,993,sky,0
1985,993,sky2,0
1986,994,sky,0
1987,994,sky2,0
1988,995,sky,0
1989,995,sky2,0
1990,996,sky,0
1991,996,sky2,0
1992,997,sky,0
1993,997,sky2,0
1994,998,sky,0
1995,998,sky2,0
1996,999,sky,0
1997,999,sky2,0
1998,1000,sky,0
1999,1000,sky2,0
2000,1001,sky,0
2001,1001,sky2,0
2002,1002,sky,0
2003,1002,sky2,0
2004,1003,sky,0
2005,1003,sky2,0
2006,1004,sky,0
2007,1004,sky2,0
2008,1005,sky,0
2009,1005,sky2,0
2010,1006,sky,0
2011,1006,sky2,0
2012,1007,sky,0
2013,1007,sky2,0
2014,1008,sky,0
2015,1008,sky2,0
2016,1009,sky,0
2017,1009,sky2,0
2018,1010,sky,0
2019,1010,sky2,0
2020,1011,sky,0
2021,1011,sky2,0
2022,1012,sky,0
2023,1012,sky2,0
2024,1013,sky,0
2025,1013,sky2,0
2026,1014,sky,0
2027,1014,sky2,0
2028,1015,sky,0
2029,1015,sky2,0
2030,1016,sky,0
2031,1016,sky2,0
2032,1017,sky,0
2033,1017,sky2,0
2034,1018,sky,0
2035,1018,sky2,0
2036,1019,sky,0
2037,1019,sky2,0
2038,1020,sky,0
2039,1020,sky2,0
2040,1021,sky,0
2041,1021,sky2,0
2042,1022,sky,0
2043,1022,sky2,0
2044,1023,sky,0
2045,1023,sky2,0
2046,1024,sky,0
2047,1024,sky2,0
2048,1025,sky,0
2049,1025,sky2,0
2050,1026,sky,0
2051,1026,sky2,0
2052,1027,sky,0
2053,1027,sky2,0
2054,1028,sky,0
2055,1028,sky2,0
2056,1029,sky,0
2057,1029,sky2,0
2058,1030,sky,0
2059,1030,sky2,0
2060,1031,sky,0
2061,1031,sky2,0
2062,1032,sky,0
2063,1032,sky2,0
2064,1033,sky,0
2065,1033,sky2,0
2066,1034,sky,0
2067,1034,sky2,0
2068,1035,sky,0
2069,1035,sky2,0
2070,1036,sky,0
2071,1036,sky2,0
2072,1037,sky,0
2073,1037,sky2,0
2074,1038,sky,0
2075,1038,sky2,0
2076,1039,sky,0
2077,1039,sky2,0
2078,1040,sky,0
2079,1040,sky2,0
2080,1041,sky,0
2081,1041,sky2,0
2082,1042,sky,0
2083,1042,sky2,0
2084,1043,sky,0
2085,1043,sky2,0
2086,1044,sky,0
2087,1044,sky2,0
2088,1045,sky,0
2089,1045,sky2,0
2090,1046,sky,0
2091,1046,sky2,0
2092,1047,sky,0
2093,1047,sky2,0
2094,1048,sky,0
2095,1048,sky2,0
2096,1049,sky,0
2097,1049,sky2,0
2098,1050,sky,0
2099,1050,sky2,0
2100,1051,sky,0
2101,1051,sky2,0
2102,1052,sky,0
2103,1052,sky2,0
2104,1053,sky,0
2105,1053,sky2,0
2106,1054,sky,0
2107,1054,sky2,0
2108,1055,sky,0
2109,1055,sky2,0
2110,1056,sky,0
2111,1056,sky2,0
2112,1057,sky,0
2113,1057,sky2,0
2114,1058,sky,0
2115,1058,sky2,0
2116,1059,sky,0
2117,1059,sky2,0
2118,1060,sky,0
2119,1060,sky2,0
2120,1061,sky,0
2121,1061,sky2,0
2122,1062,sky,0
2123,1062,sky2,0
2124,1063,sky,0
2125,1063,sky2,0
2126,1064,sky,0
2127,1064,sky2,0
2128,1065,sky,0
2129,1065,sky2,0
2130,1066,sky,0
2131,1066,sky2,0
2132,1067,sky,0
2133,1067,sky2,0
2134,1068,sky,0
2135,1068,sky2,0
2136,1069,sky,0
2137,1069,sky2,0
2138,1070,sky,0
2139,1070,sky2,0
2140,1071,sky,0
2141,1071,sky2,0
2142,1072,sky,0
2143,1072,sky2,0
2144,1073,sky,0
2145,1073,sky2,0
2146,1074,sky,0
2147,1074,sky2,0
2148,1075,sky,0
2149,1075,sky2,0
2150,1076,sky,0
2151,1076,sky2,0
2152,1077,sky,0
2153,1077,sky2,0
2154,1078,sky,0
2155,1078,sky2,0
2156,1079,sky,0
2157,1079,sky2,0
2158,1080,sky,0
2159,1080,sky2,0
2160,1081,sky,0
2161,1081,sky2,0
2162,1082,sky,0
2163,1082,sky2,0
2164,1083,sky,0
2165,1083,sky2,0
2166,1084,sky,0
2167,1084,sky2,0
2168,1085,sky,0
2169,1085,sky2,0
2170,1086,sky,0
2171,1086,sky2,0
2172,1087,sky,0
2173,1087,sky2,0
2174,1088,sky,0
2175,1088,sky2,0
2176,1089,sky,0
2177,1089,sky2,0
2178,1090,sky,0
2179,1090,sky2,0
2180,1091,sky,0
2181,1091,sky2,0
2182,1092,sky,0
2183,1092,sky2,0
2184,1093,sky,0
2185,1093,sky2,0
2186,1094,sky,0
2187,1094,sky2,0
2188,1095,sky,0
2189,1095,sky2,0
2190,1096,sky,0
2191,1096,sky2,0
2192,1097,sky,0
2193,1097,sky2,0
2194,1098,sky,0
2195,1098,sky2,0
2196,1099,sky,0
2197,1099,sky2,0
2198,1100,sky,0
2199,1100,sky2,0
2200,1101,sky,0
2201,1101,sky2,0
2202,1102,sky,0
2203,1102,sky2,0
2204,1103,sky,0
2205,1103,sky2,0
2206,1104,sky,0
2207,1104,sky2,0
2208,1105,sky,0
2209,1105,sky2,0
2210,1106,sky,0
2211,1106,sky2,0
2212,1107,sky,0
2213,1107,sky2,0
2214,1108,sky,0
2215,1108,sky2,0
2216,1109,sky,0
2217,1109,sky2,0
2218,1110,sky,0
2219,1110,sky2,0
2220,1111,sky,0
2221,1111,sky2,0
2222,1112,sky,0
2223,1112,sky2,0
2224,1113,sky,0
2225,1113,sky2,0
2226,1114,sky,0
2227,1114,sky2,0
2228,1115,sky,0
2229,1115,sky2,0
2230,1116,sky,0
2231,1116,sky2,0
2232,1117,sky,0
2233,1117,sky2,0
2234,1118,sky,0
2235,1118,sky2,0
2236,1119,sky,0
2237,1119,sky2,0
2238,1120,sky,0
2239,1120,sky2,0
2240,1121,sky,0
2241,1121,sky2,0
2242,1122,sky,0
2243,1122,sky2,0
2244,1123,sky,0
2245,1123,sky2,0
2246,1124,sky,0
2247,1124,sky2,0
2248,1125,sky,0
2249,1125,sky2,0
2250,1126,sky,0
2251,1126,sky2,0
2252,1127,sky,0
2253,1127,sky2,0
2254,1128,sky,0
2255,1128,sky2,0
2256,1129,sky,0
2257,1129,sky2,0
2258,1130,sky,0
2259,1130,sky2,0
2260,1131,sky,0
2261,1131,sky2,0
2262,1132,sky,0
2263,1132,sky2,0
2264,1133,sky,0
2265,1133,sky2,0
2266,1134,sky,0
2267,1134,sky2,0
2268,1135,sky,0
2269,1135,sky2,0
2270,1136,sky,0
2271,1136,sky2,0
2272,1137,sky,0
2273,1137,sky2,0
2274,1138,sky,0
2275,1138,sky2,0
2276,1139,sky,0
2277,1139,sky2,0
2278,1140,sky,0
2279,1140,sky2,0
2280,1141,sky,0
2281,1141,sky2,0
2282,1142,sky,0
2283,1142,sky2,0
2284,1143,sky,0
2285,1143,sky2,0
2286,1144,sky,0
2287,1144,sky2,0
2288,1145,sky,0
2289,1145,sky2,0
2290,1146,sky,0
2291,1146,sky2,0
2292,1147,sky,0
2293,1147,sky2,0
2294,1148,sky,0
2295,1148,sky2,0
2296,1149,sky,0
2297,1149,sky2,0
2298,1150,sky,0
2299,1150,sky2,0
2300,1151,sky,0
2301,1151,sky2,0
2302,1152,sky,0
2303,1152,sky2,0
2304,1153,sky,0
2305,1153,sky2,0
2306,1154,sky,0
2307,1154,sky2,0
2308,1155,sky,0
2309,1155,sky2,0
2310,1156,sky,0
2311,1156,sky2,0
2312,1157,sky,0
2313,1157,sky2,0
2314,1158,sky,0
2315,1158,sky2,0
2316,1159,sky,0
2317,1159,sky2,0
2318,1160,sky,0
2319,1160,sky2,0
2320,1161,sky,0
2321,1161,sky2,0
2322,1162,sky,0
2323,1162,sky2,0
2324,1163,sky,0
2325,1163,sky2,0
2326,1164,sky,0
2327,1164,sky2,0
2328,1165,sky,0
2329,1165,sky2,0
2330,1166,sky,0
2331,1166,sky2,0
2332,1167,sky,0
2333,1167,sky2,0
2334,1168,sky,0
2335,1168,sky2,0
2336,1169,sky,0
2337,1169,sky2,0
2338,1170,sky,0
2339,1170,sky2,0
2340,1171,sky,0
2341,1171,sky2,0
2342,1172,sky,0
2343,1172,sky2,0
2344,1173,sky,0
2345,1173,sky2,0
2346,1174,sky,0
2347,1174,sky2,0
2348,1175,sky,0
2349,1175,sky2,0
2350,1176,sky,0
2351,1176,sky2,0
2352,1177,sky,0
2353,1177,sky2,0
2354,1178,sky,0
2355,1178,sky2,0
2356,1179,sky,0
2357,1179,sky2,0
2358,1180,sky,0
2359,1180,sky2,0
2360,1181,sky,0
2361,1181,sky2,0
2362,1182,sky,0
2363,1182,sky2,0
2364,1183,sky,0
2365,1183,sky2,0
2366,1184,sky,0
2367,1184,sky2,0
2368,1185,sky,0
2369,1185,sky2,0
2370,1186,sky,0
2371,1186,sky2,0
2372,1187,sky,0
2373,1187,sky2,0
2374,1188,sky,0
2375,1188,sky2,0
2376,1189,sky,0
2377,1189,sky2,0
2378,1190,sky,0
2379,1190,sky2,0
2380,1191,sky,0
2381,1191,sky2,0
2382,1192,sky,0
2383,1192,sky2,0
2384,1193,sky,0
2385,1193,sky2,0
2386,1194,sky,0
2387,1194,sky2,0
2388,1195,sky,0
2389,1195,sky2,0
2390,1196,sky,0
2391,1196,sky2,0
2392,1197,sky,0
2393,1197,sky2,0
2394,1198,sky,0
2395,1198,sky2,0
2396,1199,sky,0
2397,1199,sky2,0
2398,1200,sky,0
2399,1200,sky2,0
2400,1201,sky,0
2401,1201,sky2,0
2402,1202,sky,0
2403,1202,sky2,0
2404,1203,sky,0
2405,1203,sky2,0
2406,1204,sky,0
2407,1204,sky2,0
2408,1205,sky,0
2409,1205,sky2,0
2410,1206,sky,0
2411,1206,sky2,0
2412,1207,sky,0
2413,1207,sky2,0
2414,1208,sky,0
2415,1208,sky2,0
2416,1209,sky,0
2417,1209,sky2,0
2418,1210,sky,0
2419,1210,sky2,0
2420,1211,sky,0
2421,1211,sky2,0
2422,1212,sky,0
2423,1212,sky2,0
2424,1213,sky,0
2425,1213,sky2,0
2426,1214,sky,0
2427,1214,sky2,0
2428,1215,sky,0
2429,1215,sky2,0
2430,1216,sky,0
2431,1216,sky2,0
2432,1217,sky,0
2433,1217,sky2,0
2434,1218,sky,0
2435,1218,sky2,0
2436,1219,sky,0
2437,1219,sky2,0
2438,1220,sky,0
2439,1220,sky2,0
2440,1221,sky,0
2441,1221,sky2,0
2442,1222,sky,0
2443,1222,sky2,0
2444,1223,sky,0
2445,1223,sky2,0
2446,1224,sky,0
2447,1224,sky2,0
2448,1225,sky,0
2449,1225,sky2,0
2450,1226,sky,0
2451,1226,sky2,0
2452,1227,sky,0
2453,1227,sky2,0
2454,1228,sky,0
2455,1228,sky2,0
2456,1229,sky,0
2457,1229,sky2,0
2458,1230,sky,0
2459,1230,sky2,0
2460,1231,sky,0
2461,1231,sky2,0
2462,1232,sky,0
2463,1232,sky2,0
2464,1233,sky,0
2465,1233,sky2,0
2466,1234,sky,0
2467,1234,sky2,0
2468,1235,sky,0
2469,1235,sky2,0
2470,1236,sky,0
2471,1236,sky2,0
2472,1237,sky,0
2473,1237,sky2,0
2474,1238,sky,0
2475,1238,sky2,0
2476,1239,sky,0
2477,1239,sky2,0
2478,1240,sky,0
2479,1240,sky2,0
2480,1241,sky,0
2481,1241,sky2,0
2482,1242,sky,0
2483,1242,sky2,0
2484,1243,sky,0
2485,1243,sky2,0
2486,1244,sky,0
2487,1244,sky2,0
2488,1245,sky,0
2489,1245,sky2,0
2490,1246,sky,0
2491,1246,sky2,0
2492,1247,sky,0
2493,1247,sky2,0
2494,1248,sky,0
2495,1248,sky2,0
2496,1249,sky,0
2497,1249,sky2,0
2498,1250,sky,0
2499,1250,sky2,0
2500,1251,sky,0
2501,1251,sky2,0
2502,1252,sky,0
2503,1252,sky2,0
2504,1253,sky,0
2505,1253,sky2,0
2506,1254,sky,0
2507,1254,sky2,0
2508,1255,sky,0
2509,1255,sky2,0
2510,1256,sky,0
2511,1256,sky2,0
2512,1257,sky,0
2513,1257,sky2,0
2514,1258,sky,0
2515,1258,sky2,0
2516,1259,sky,0
2517,1259,sky2,0
2518,1260,sky,0
2519,1260,sky2,0
2520,1261,sky,0
2521,1261,sky2,0
2522,1262,sky,0
2523,1262,sky2,0
2524,1263,sky,0
2525,1263,sky2,0
2526,1264,sky,0
2527,1264,sky2,0
2528,1265,sky,0
2529,1265,sky2,0
2530,1266,sky,0
2531,1266,sky2,0
2532,1267,sky,0
2533,1267,sky2,0
2534,1268,sky,0
2535,1268,sky2,0
2536,1269,sky,0
2537,1269,sky2,0
2538,1270,sky,0
2539,1270,sky2,0
2540,1271,sky,0
2541,1271,sky2,0
2542,1272,sky,0
2543,1272,sky2,0
2544,1273,sky,0
2545,1273,sky2,0
2546,1274,sky,0
2547,1274,sky2,0
2548,1275,sky,0
2549,1275,sky2,0
2550,1276,sky,0
2551,1276,sky2,0
2552,1277,sky,0
2553,1277,sky2,0
2554,1278,sky,0
2555,1278,sky2,0
2556,1279,sky,0
2557,1279,sky2,0
2558,1280,sky,0
2559,1280,sky2,0
2560,1281,sky,0
2561,1281,sky2,0
2562,1282,sky,0
2563,1282,sky2,0
2564,1283,sky,0
2565,1283,sky2,0
2566,1284,sky,0
2567,1284,sky2,0
2568,1285,sky,0
2569,1285,sky2,0
2570,1286,sky,0
2571,1286,sky2,0
2572,1287,sky,0
2573,1287,sky2,0
2574,1288,sky,0
2575,1288,sky2,0
2576,1289,sky,0
2577,1289,sky2,0
2578,1290,sky,0
2579,1290,sky2,0
2580,1291,sky,0
2581,1291,sky2,0
2582,1292,sky,0
2583,1292,sky2,0
2584,1293,sky,0
2585,1293,sky2,0
2586,1294,sky,0
2587,1294,sky2,0
2588,1295,sky,0
2589,1295,sky2,0
2590,1296,sky,0
2591,1296,sky2,0
2592,1297,sky,0
2593,1297,sky2,0
2594,1298,sky,0
2595,1298,sky2,0
2596,1299,sky,0
2597,1299,sky2,0
2598,1300,sky,0
2599,1300,sky2,0
2600,1301,sky,0
2601,1301,sky2,0
2602,1302,sky,0
2603,1302,sky2,0
2604,1303,sky,0
2605,1303,sky2,0
2606,1304,sky,0
2607,1304,sky2,0
2608,1305,sky,0
2609,1305,sky2,0
2610,1306,sky,0
2611,1306,sky2,0
2612,1307,sky,0
2613,1307,sky2,0
2614,1308,sky,0
2615,1308,sky2,0
2616,1309,sky,0
2617,1309,sky2,0
2618,1310,sky,0
2619,1310,sky2,0
2620,1311,sky,0
2621,1311,sky2,0
2622,1312,sky,0
2623,1312,sky2,0
2624,1313,sky,0
2625,1313,sky2,0
2626,1314,sky,0
2627,1314,sky2,0
2628,1315,sky,0
2629,1315,sky2,0
2630,1316,sky,0
2631,1316,sky2,0
2632,1317,sky,0
2633,1317,sky2,0
2634,1318,sky,0
2635,1318,sky2,0
2636,1319,sky,0
2637,1319,sky2,0
2638,1320,sky,0
2639,1320,sky2,0
2640,1321,sky,0
2641,1321,sky2,0
2642,1322,sky,0
2643,1322,sky2,0
2644,1323,sky,0
2645,1323,sky2,0
2646,1324,sky,0
2647,1324,sky2,0
2648,1325,sky,0
2649,1325,sky2,0
2650,1326,sky,0
2651,1326,sky2,0
2652,1327,sky,0
2653,1327,sky2,0
2654,1328,sky,0
2655,1328,sky2,0
2656,1329,sky,0
2657,1329,sky2,0
2658,1330,sky,0
2659,1330,sky2,0
2660,1331,sky,0
2661,1331,sky2,0
2662,1332,sky,0
2663,1332,sky2,0
2664,1333,sky,0
2665,1333,sky2,0
2666,1334,sky,0
2667,1334,sky2,0
2668,1335,sky,0
2669,1335,sky2,0
2670,1336,sky,0
2671,1336,sky2,0
2672,1337,sky,0
2673,1337,sky2,0
2674,1338,sky,0
2675,1338,sky2,0
2676,1339,sky,0
2677,1339,sky2,0
2678,1340,sky,0
2679,1340,sky2,0
2680,1341,sky,0
2681,1341,sky2,0
2682,1342,sky,0
2683,1342,sky2,0
2684,1343,sky,0
2685,1343,sky2,0
2686,1344,sky,0
2687,1344,sky2,0
2688,1345,sky,0
2689,1345,sky2,0
2690,1346,sky,0
2691,1346,sky2,0
